RunID,RMSE,Activate B1 Overtime,Activate R1 Burnout,Activate B1.1 Duty of Care,Activate B2 Digital Health,Activate R2 Telemedicine Rework,Activate B3 Surge Resources,Activate R3 Sub-Optimal Consultations,SEIR.Activate B1.2 Aware Citizens,SEIR.Activate B1.1 Vaccination,SEIR.PAR ALPHA,SEIR.PAR GAMMA,Fatigue Onset Time,Fatigue Reporting Delay,Max Digital Health Fraction,AF Digital Health,Maximum Telemedicine Effectiveness,Minimum Telemedicine Effectiveness,AF TME,Maximum Surge Capacity Fraction,AF Labour,Minimum Preparedness Proportion,Maximum Preparedness Proportion,AF Preparedness
107,3.46130655768,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.94325,0.05855,6.3145,6.9715,0.34575,0.7795,0.064875,0.0477,0.7755,0.46775,0.9655,0.22245,0.42795,0.7525
108,0.0684240111149,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.55775,0.07565,4.8565,7.1875,0.21775,0.6445,0.744375,0.0417,0.5295,0.33725,0.6805,0.20325,0.30195,0.6365
109,580.477348809,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.73725,0.01825,7.3945,8.0695,0.16075,0.8395,0.265125,0.0753,0.3335,0.21425,0.0385,0.26355,0.79155,0.3205
110,0.0668565922684,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.51075,0.00455,4.7575,1.2475,0.07225,0.6835,0.657375,0.1801,0.9275,0.25575,0.6695,0.02715,0.46575,0.7845
111,3.29388916863e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.83175,0.08575,2.0755,5.0185,0.49075,0.8725,0.627375,0.0601,0.3715,0.00325,0.3965,0.23775,0.78705,0.5845
112,528.708665843,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.79725,3.5e-4,8.4565,7.3585,0.22675,0.4365,0.709125,0.1631,0.0065,0.46675,0.3065,0.17445,0.71685,0.5445
113,3.28809751412e-4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.89275,0.08635,5.3875,5.7655,0.25975,0.5265,0.172875,0.0257,0.2075,0.25375,0.1705,0.00525,0.72585,0.0235
114,0.0224368385175,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.83725,0.09235,1.7245,2.6965,0.31875,0.0655,0.085875,0.1923,0.4485,0.35925,0.8255,0.05625,0.60795,0.4955
115,17.2371961069,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.98825,0.09625,6.7285,8.4205,0.02125,0.0455,0.595125,0.0039,0.1865,0.06675,0.6015,0.16785,0.82125,0.9805
116,0.545978989415,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.66925,0.07415,1.6345,5.1715,0.16425,0.1655,0.452625,0.1881,0.9125,0.15775,0.5135,0.24195,0.31905,0.1015
117,4.52563610827e-5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.56575,0.07805,9.1135,4.7935,0.39075,0.9335,0.229125,0.1097,0.2005,0.42725,0.6575,0.09045,0.83385,0.3155
118,0.0031649197924,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.94375,0.06715,1.5625,8.1055,0.06025,0.1185,0.035625,0.0631,0.1825,0.27625,0.2755,0.00825,0.66195,0.3105
119,0.39243944303,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.76125,0.03475,2.2465,4.4335,0.11375,0.1895,0.053625,0.0977,0.1465,0.25425,0.6845,0.22305,0.05985,0.4105
120,1.81747852109e-4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.57975,0.04395,5.5225,7.0885,0.20025,0.3505,0.444375,0.0907,0.2045,0.30275,0.6375,0.11265,0.41445,0.8965
121,6.34546063031,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.76375,0.02465,2.5705,8.2765,0.25175,0.6985,0.109125,0.1815,0.7505,0.38875,0.1835,0.10545,0.35865,0.9035
122,3.26087395487e-5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.91075,0.06925,9.4105,6.8545,0.28775,0.5655,0.518625,0.1763,0.4365,0.18525,0.6825,0.20745,0.30375,0.8365
123,1.04694032608e-4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.53625,0.03205,1.1755,4.5415,0.39975,0.3635,0.697125,0.1501,0.6825,0.32625,0.7785,0.16965,0.56205,0.7645
124,0.00408379633665,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.99825,0.00835,5.2165,7.4935,0.02275,0.8855,0.550875,0.0743,0.7795,0.41825,0.8935,0.28665,0.37575,0.1485
125,590.740998795,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.91575,0.03175,2.7595,1.1035,0.34675,0.0565,0.515625,0.1113,0.2435,0.39275,0.4995,0.23565,0.33525,0.6915
126,0.0189760953046,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.92925,0.06255,3.4885,4.0465,0.44075,0.2815,0.649875,0.1305,0.8595,0.23275,0.3985,0.06465,0.51975,0.5315
127,95.1150295825,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.63275,0.04805,9.0145,5.3065,0.07675,0.7695,0.596625,0.0507,0.0595,0.08375,0.0435,0.00975,0.16065,0.3115
128,0.0179902315199,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.95575,0.05195,8.5105,9.1855,0.20825,0.8435,0.348375,0.0629,0.4725,0.35325,0.6965,0.25365,0.68715,0.2135
129,8.27856028507,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.54775,0.00515,3.1195,3.6505,0.05225,0.6385,0.604125,0.1939,0.6595,0.04075,0.1365,0.08205,0.30465,0.9055
130,0.00101227398255,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.72025,0.09605,5.8375,4.0735,0.27325,0.2855,0.328125,0.1157,0.4945,0.00975,0.7685,0.16185,0.52335,0.4405
131,0.0358316313149,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.74625,0.01395,2.4715,7.2865,0.42925,0.6345,0.003375,0.0681,0.6175,0.26125,0.9815,0.18285,0.06885,0.2505
132,1.44914913371e-4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.76675,0.05525,3.2725,9.7525,0.25725,0.1505,0.540375,0.1975,0.5465,0.03975,0.5925,0.25605,0.81945,0.9975
133,712.111131828,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.70125,0.03135,6.2515,9.7435,0.38175,0.1485,0.005625,0.1565,0.2835,0.48275,0.5955,0.13695,0.11475,0.8535
134,1.50612512404e-4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.72825,0.00825,3.6955,7.4395,0.09375,0.9925,0.052125,0.1233,0.5215,0.28175,0.4325,0.27285,0.06525,0.3075
135,4.9430839612e-5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.54425,0.08785,1.0405,8.2585,0.46325,0.7295,0.037875,0.0027,0.8825,0.19675,0.7275,0.03615,0.77175,0.5965
136,5.53212751244e-5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.82575,0.01105,2.0575,6.3775,0.15575,0.2095,0.580875,0.1373,0.4915,0.02725,0.7895,0.00765,0.49725,0.6115
137,0.195278265153,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.76825,0.06645,4.8475,5.5855,0.00825,0.4795,0.242625,0.1547,0.1955,0.13925,0.1795,0.20955,0.06795,0.7155
138,6.52920872974e-4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.92775,0.06665,8.4295,3.2185,0.04025,0.1495,0.022875,0.1079,0.6985,0.20875,0.3575,0.18315,0.39105,0.9135
139,1.99410460825e-4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.83675,0.02625,3.8125,4.3525,0.06575,0.7415,0.436125,0.0803,0.0675,0.41875,0.3435,0.13755,0.84555,0.8155
140,225.011938739,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.96575,0.06815,6.4675,8.4745,0.05125,0.7605,0.695625,0.0095,0.5235,0.23625,0.1205,0.24105,0.34155,0.0015
141,6.99205402777,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.71375,0.07205,3.5695,1.7155,0.05575,0.6555,0.508875,0.1747,0.7985,0.23175,0.7215,0.06015,0.63405,0.7145
142,0.536924392587,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.95525,0.06365,2.6155,4.9285,0.22925,0.4205,0.736875,0.1619,0.5605,0.19525,0.4405,0.08445,0.89955,0.5935
143,7.10500695978e-5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.68325,0.05825,2.0125,1.4455,0.46225,0.1525,0.301125,0.1941,0.5085,0.17925,0.5115,0.15225,0.45945,0.6635
144,0.00992506204811,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.75575,0.04625,8.0425,4.1545,0.25375,0.0235,0.130875,0.1797,0.5695,0.37625,0.6655,0.00435,0.58545,0.6855
145,0.631998602518,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.67625,0.03195,5.4415,3.1555,0.15025,0.8045,0.364125,0.0427,0.1885,0.08975,0.7135,0.09405,0.20565,0.4575
146,9.73986723715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.57325,0.02565,8.3665,8.4835,0.34825,0.6725,0.381375,0.1593,0.0165,0.17725,0.3175,0.19515,0.37935,0.4635
147,0.126410492853,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.97275,0.01685,1.3375,4.1995,0.36475,0.1005,0.675375,0.0421,0.1315,0.22725,0.3375,0.17325,0.32445,0.9115
148,3.50717560415e-4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.89575,0.09285,8.9605,6.7285,0.38475,0.3445,0.609375,0.0767,0.5595,0.15125,0.0785,0.16935,0.31185,0.6085
149,2.26556290417,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.81675,0.02315,3.8035,7.5205,0.49575,0.0715,0.355125,0.0265,0.4005,0.26525,0.0205,0.09825,0.31815,0.4895
150,0.0148290603143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.85075,0.03385,3.3355,1.7785,0.08475,0.7775,0.258375,0.0667,0.9355,0.38825,0.0415,0.02955,0.50445,0.8945
151,722.975183538,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.95275,0.06625,1.8415,6.9085,0.36225,0.7745,0.427875,0.1383,0.2715,0.25675,0.6455,0.12345,0.58365,0.0035
152,586.812348037,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.80725,0.09535,4.6135,2.9935,0.01675,0.8755,0.709875,0.0887,0.8405,0.19125,0.6495,0.12615,0.70515,0.7735
153,0.225285145628,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.71875,0.09485,2.7055,7.0435,0.48625,0.6005,0.028875,0.1651,0.3035,0.33475,0.0875,0.17085,0.38025,0.8045
154,0.669483640962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84225,0.05275,6.2695,7.5025,0.37275,0.8825,0.016125,0.1205,0.6495,0.14225,0.8465,0.22155,0.20115,0.5215
155,582.347860657,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.72375,0.03375,8.7715,6.6925,0.49225,0.2805,0.115125,0.0239,0.3475,0.02675,0.2235,0.24945,0.76635,0.9685
156,0.479459778714,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.55625,0.07055,8.2945,3.6235,0.14025,0.8025,0.214875,0.0705,0.7105,0.30475,0.3125,0.16875,0.72405,0.6735
157,343.788621449,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.71925,0.01375,4.0645,4.7125,0.44125,0.1815,0.472125,0.0845,0.5965,0.34325,0.7555,0.21795,0.75105,0.7415
158,0.00173171856499,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.81425,0.04965,6.8005,1.1305,0.18825,0.6145,0.531375,0.1523,0.8355,0.19475,0.4125,0.26955,0.15525,0.9815
159,299.291751623,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.54675,0.00795,3.9565,8.3755,0.02775,0.1365,0.732375,0.1897,0.8275,0.31725,0.7725,0.00585,0.30645,0.6035
160,8.27411870319,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.77625,0.01225,5.6395,1.4635,0.40375,0.7155,0.741375,0.0883,0.1555,0.38275,0.0355,0.01575,0.40365,0.1095
161,0.047482257958,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.69125,0.08475,7.8625,7.6555,0.14275,0.0305,0.373125,0.1341,0.5555,0.44025,0.9985,0.14565,0.89055,0.9455
162,0.00856460020791,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.86425,0.03615,2.8765,8.5285,0.21425,0.8325,0.140625,0.0781,0.0155,0.09225,0.0495,0.11535,0.34425,0.3125
163,135.991942432,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.79925,0.05865,2.3635,1.4095,0.20225,0.9495,0.166875,0.1831,0.2925,0.37975,0.8155,0.10155,0.34695,0.6525
164,2.40650108771,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.58275,0.01025,6.9175,2.5885,0.41025,0.1075,0.420375,0.1217,0.7055,0.37525,0.4455,0.20415,0.25605,0.1345
165,712.111131828,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.67575,0.03515,8.4115,5.2705,0.04925,0.7285,0.412125,0.1105,0.3275,0.42375,0.3475,0.10635,0.09495,0.0285
166,0.00416064403468,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.54275,0.00495,1.4275,2.6155,0.41375,0.1985,0.213375,0.1275,0.9975,0.17875,0.8405,0.21525,0.70065,0.6495
167,1571.10310537,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.86975,0.07445,9.6805,5.8375,0.28525,0.5295,0.373875,0.1999,0.1915,0.49425,0.8435,0.26655,0.05895,0.9275
168,1.32723919556e-4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.90525,0.02895,4.7755,8.6545,0.29875,0.6125,0.193125,0.0799,0.8145,0.19625,0.9015,0.22065,0.52245,0.5815
169,9.05219593615,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.59825,0.02845,6.9985,3.3625,0.10425,0.8155,0.182625,0.1351,0.9245,0.13175,0.9415,0.14145,0.78345,0.0025
170,5.98510041643,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.54375,0.01265,7.2955,6.6385,0.21725,0.2825,0.652125,0.0595,0.8955,0.23125,0.3325,0.17595,0.80235,0.9965
171,8.51914883666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.78125,0.01425,3.8935,9.9955,0.11275,0.2465,0.454875,0.0087,0.9205,0.34825,0.0925,0.03375,0.08595,0.2455
172,40.3738101885,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.83825,0.04975,5.4505,2.9305,0.02175,0.3555,0.328875,0.0825,0.0795,0.23975,0.3275,0.16395,0.15435,0.1555
173,0.00867149204407,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.81475,0.09815,2.6965,2.4535,0.32025,0.1195,0.409875,0.0297,0.7205,0.46975,0.2435,0.25455,0.48555,0.2635
174,712.111131828,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.73825,0.07215,8.5915,8.1415,0.49625,0.7495,0.403125,0.0639,0.5155,0.34775,0.7425,0.12315,0.75645,0.8055
175,1.78929078882e-4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.85325,0.06885,2.9125,5.3875,0.38025,0.9665,0.554625,0.0809,0.5045,0.48425,0.6665,0.23835,0.88605,0.9535
176,0.0223274148619,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.71175,0.06435,3.2365,7.5925,0.46775,0.0825,0.029625,0.1761,0.1285,0.34075,0.5565,0.15975,0.72135,0.6575
177,2.43508330893,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.95375,0.01595,9.1855,2.7955,0.04875,0.2145,0.174375,0.0491,0.7305,0.49175,0.2655,0.18885,0.89415,0.8285
178,0.00121561613642,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.53575,0.00285,7.6555,6.2785,0.08675,0.2605,0.544125,0.1555,0.4275,0.28725,0.0775,0.20145,0.34605,0.7335
179,6.36500807307e-5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.65475,0.04705,9.2755,5.1085,0.38275,0.5395,0.162375,0.1465,0.1765,0.42125,0.9615,0.18135,0.22725,0.2345
180,0.0154939974634,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.56925,0.03565,8.7265,3.2005,0.18125,0.6785,0.442875,0.0223,0.4345,0.14725,0.0145,0.04875,0.12465,0.7945
181,343.788621449,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.89675,0.01095,2.0395,2.6695,0.29825,0.9105,0.672375,0.0509,0.6345,0.27075,0.9495,0.14505,0.07155,0.2185
182,4.37054375747e-5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.97125,0.06475,1.8505,6.5035,0.12825,0.6305,0.152625,0.1857,0.6795,0.41575,0.4525,0.16215,0.84195,0.8855
183,0.0412170841029,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.81075,0.06465,8.6365,7.9435,0.39925,0.1795,0.324375,0.0739,0.9175,0.15925,0.0075,0.27945,0.23535,0.9995
184,17.8994356937,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.65075,0.05455,5.2975,5.8105,0.12075,0.7065,0.687375,0.0395,0.3465,0.15075,0.7375,0.21045,0.08955,0.9735
185,0.00120705616956,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.95775,0.09595,4.0825,2.0935,0.29175,0.4275,0.100875,0.1001,0.7725,0.49725,0.0985,0.08475,0.14085,0.4945
186,0.725455365717,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.91375,0.04945,9.3925,1.2655,0.42525,0.1755,0.304875,0.0431,0.0695,0.00275,0.4695,0.14025,0.84465,0.9175
187,0.00361763763249,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.72175,0.07615,3.5425,3.6775,0.18425,0.4235,0.159375,0.1203,0.1205,0.47575,0.7915,0.25575,0.35505,0.7075
188,3.7520201073,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.98275,0.05505,8.2495,4.5325,0.38075,0.8565,0.190875,0.0447,0.2135,0.10425,0.3415,0.01125,0.73665,0.0815
189,0.0191494803345,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96625,0.08385,1.0675,8.9515,0.06325,0.3135,0.710625,0.0251,0.0095,0.01525,0.6855,0.11055,0.17145,0.2495
190,0.632756312629,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.97325,0.01475,7.1335,2.4355,0.04675,0.6615,0.346875,0.0979,0.2805,0.26875,0.0515,0.25965,0.46665,0.1605
191,0.279938937267,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.67875,0.00615,1.6885,4.1275,0.03525,0.2005,0.469125,0.1257,0.2705,0.27825,0.6355,0.28545,0.20025,0.2565
192,3.22006943578e-5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.90875,0.08885,8.1055,8.7445,0.02975,0.0615,0.225375,0.0217,0.4245,0.04725,0.8635,0.12135,0.71775,0.0895
193,0.00302315654904,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.74725,0.05945,5.2525,7.8715,0.15175,0.1575,0.408375,0.0723,0.9085,0.06275,0.5685,0.01845,0.74655,0.4535
194,0.00736452565855,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.97475,0.04905,5.8105,6.5305,0.43225,0.1885,0.534375,0.0617,0.3775,0.39825,0.9535,0.05685,0.77265,0.7305
195,0.0298310885952,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.67925,0.03295,6.2965,9.0685,0.19775,0.2385,0.507375,0.0213,0.6955,0.37725,0.8875,0.17985,0.22365,0.6965
196,3.23839637301e-5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.63175,0.06085,4.3525,3.7495,0.20175,0.3025,0.722625,0.0995,0.4395,0.24525,0.9255,0.15675,0.75375,0.6945
197,0.0187482340103,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.52275,0.09675,3.1825,6.7015,0.04625,0.3945,0.659625,0.1183,0.1945,0.27375,0.2405,0.26115,0.05535,0.5635
198,343.788621449,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.57075,0.02035,5.1715,1.4995,0.07175,0.9255,0.546375,0.0057,0.5775,0.12375,0.7025,0.07725,0.35055,0.9495
199,20.5211450808,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.96125,0.04655,2.0215,7.5475,0.30575,0.9715,0.267375,0.0583,0.0655,0.27325,0.6755,0.17775,0.88875,0.7585
200,7.73351343886e-5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.67325,0.05035,8.0785,1.0225,0.46625,0.6065,0.357375,0.1135,0.5945,0.31775,0.8735,0.07785,0.86895,0.1755
201,712.111131828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86275,0.00675,8.1145,4.9735,0.18275,0.4005,0.295125,0.0873,0.3995,0.31875,0.9765,0.08505,0.57825,0.3145
202,5.07345671954,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.89825,0.03545,1.3645,4.3435,0.27675,0.3525,0.071625,3e-4,0.0015,0.42325,0.9935,0.00495,0.17235,0.8575
203,5.17164570936e-5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.62125,0.05915,5.8735,3.1465,0.09075,0.0335,0.573375,0.0079,0.6645,0.48025,0.8295,0.12015,0.49635,0.7125
204,6.71975161032e-5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.83325,0.06835,2.2645,2.8855,0.22425,0.9475,0.582375,0.0557,0.1295,0.40625,0.8195,0.23865,0.35325,0.0335
205,0.0150504442315,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.59775,0.07345,2.4805,7.6825,0.10725,0.5625,0.684375,0.0411,0.1195,0.17625,0.6915,0.17205,0.48645,0.8115
206,402.529028624,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.55175,0.01415,8.7175,3.9295,0.14225,0.4775,0.154875,0.1741,0.1695,0.30125,0.0635,0.27975,0.26595,0.4025
207,0.00248283305708,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.87225,0.02495,9.6535,1.8865,0.31025,0.2375,0.448875,0.1611,0.1845,0.14075,0.6245,0.17505,0.65835,0.9065
208,5.00737307435,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.63475,0.04525,9.2845,2.3185,0.21025,0.8795,0.282375,0.0327,0.0385,0.47125,0.5225,0.28365,0.40725,0.8215
209,0.0491461305823,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.51475,0.02605,5.0365,8.5645,0.09525,0.8545,0.508125,0.1413,0.8195,0.37325,0.7815,0.06735,0.11115,0.9165
210,0.0430795741944,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.70425,0.03905,5.4955,6.3955,0.28625,0.4965,0.082125,0.0695,0.8235,0.22775,0.3855,0.16035,0.31005,0.8425
211,28.0464928907,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.56825,0.08015,8.5645,2.0485,0.16775,0.2575,0.236625,0.1633,0.0765,0.39325,0.6285,0.11325,0.01845,0.8645
212,0.0348340434411,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.80425,0.02705,6.7375,7.7995,0.22825,0.7335,0.416625,0.1445,0.0785,0.01575,0.4065,0.04275,0.62685,0.7235
213,0.00135446393535,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.96225,0.06695,5.9815,5.8285,0.28825,0.1435,0.367125,0.1743,0.1725,0.19575,0.9895,0.23685,0.66645,0.5435
214,1.79220339373e-4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.97625,0.08725,6.1345,1.6795,0.04475,0.8315,0.361875,0.15310000000000001,0.4635,0.18425,0.9585,0.20295,0.83745,0.6105
215,0.00175359790358,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.60675,0.09585,3.0205,2.5345,0.49925,0.7485,0.714375,0.1235,0.7395,0.15375,0.3355,0.26415,0.83565,0.5425
